trip_id,driver_id,metro_num
28098,2014,19
28124,2213,19
28133,2263,19
28142,2513,19
28157,2500,19
28192,2141,19
28193,2157,19
28194,2141,19
28239,2597,19
28275,2544,19
29624,1991,19
29628,1732,19
29639,2158,19
29641,1757,19
29651,2063,19
29658,2067,19
30675,2466,19
30681,1918,19
30698,1727,19
30714,2129,19
30718,1736,19
31456,2185,19
31484,2104,19
31578,1761,19
32419,1961,19
32929,2588,19
32958,2487,19
33040,1741,19
33041,2231,19
33042,2483,19
33047,1928,19
33048,2556,19
33054,1727,19
33058,1748,19
33311,2249,19
33598,2113,19
33728,1727,19
33737,1935,19
33810,1786,19
35735,2389,19
35776,2509,19
36011,2342,19
36406,1780,19
36408,2203,19
36612,2450,19
36835,2664,19
36836,2474,19
36850,1987,19
37081,2434,19
37260,1914,19
37265,1803,19
37266,2087,19
37404,2044,19
37407,2571,19
37408,1841,19
37424,2195,19
39057,1923,19
39058,2294,19
39061,1923,19
39064,2112,19
39509,1870,19
39575,2053,19
39605,2409,19
39671,2305,19
39869,1782,19
39872,1950,19
40226,2288,19
40232,2450,19
40522,2019,19
40537,2442,19
40539,1791,19
41011,2055,19
41545,2103,19
41555,2533,19
41560,2145,19
41588,2127,19
42300,1883,19
42404,2523,19
44061,2261,19
44096,2288,19
44108,1944,19
44111,2425,19
44205,2520,19
44946,1895,19
45508,2295,19
45519,2168,19
45754,2182,19
46022,2255,19
46027,2254,19
46572,2196,19
46594,2366,19
46603,2358,19
46606,2538,19
47723,1936,19
48145,2566,19
48512,2036,19
52457,2595,19
53717,2630,19
54689,2421,19
54692,2167,19
54697,2655,19
54699,2105,19
54736,2142,19
54737,2327,19
54740,2142,19
54741,2170,19
54747,2327,19
54750,2142,19
54773,1927,19
54776,2067,19
55247,2110,19
55251,2110,19
56149,2499,19
57060,2011,19
57094,2573,19
57486,1842,19
57837,2628,19
57838,2085,19
57849,2204,19
57853,1998,19
58692,2472,19
58734,1861,19
58741,1861,19
59129,2566,19
59667,2237,19
59966,2309,19
59967,1996,19
59969,1763,19
59973,2539,19
59979,2309,19
59994,2172,19
60987,2010,19
61593,2566,19
61668,2296,19
61669,1996,19
61683,2315,19
62323,2222,19
62326,2557,19
62328,2620,19
62343,2155,19
63058,2555,19
63255,2325,19
63279,2250,19
63978,2224,19
63983,1721,19
63987,1813,19
64004,2654,19
65038,2008,19
66049,2490,19
66394,2451,19
67197,1952,19
67312,1874,19
69487,2063,19
69501,2295,19
69504,1944,19
69562,2475,19
69902,1927,19
69910,1927,19
69952,2542,19
69956,2059,19
69976,1751,19
69978,1728,19
69984,1756,19
70013,2054,19
70062,1842,19
70777,2601,19
70803,2609,19
70828,2484,19
71292,2400,19
71430,2176,19
71741,2031,19
71748,1795,19
71776,2347,19
71787,1994,19
71815,2420,19
71825,1989,19
71856,1727,19
71893,1784,19
71910,2218,19
72246,1818,19
72251,2622,19
72628,1844,19
72653,2644,19
72663,2374,19
72683,1997,19
73218,2379,19
73270,2278,19
73271,2254,19
73506,2112,19
75660,2536,19
75661,2271,19
75664,1830,19
76468,1994,19
76498,2251,19
76506,2665,19
76536,2633,19
77559,2260,19
77679,2026,19
77723,2196,19
77728,2071,19
77732,2222,19
77746,1748,19
78384,2053,19
80010,2609,19
80024,2609,19
80028,2580,19
80068,1733,19
80103,2399,19
80274,2212,19
80276,2130,19
80278,1778,19
80280,1758,19
80284,1758,19
80330,1811,19
80444,2277,19
80944,2658,19
81316,2296,19
81321,1820,19
81862,2151,19
81869,2632,19
81887,1910,19
81947,2288,19
81966,2176,19
82013,2024,19
82016,2461,19
82063,2268,19
82079,2136,19
82416,1981,19
82441,2501,19
82982,2549,19
82986,1756,19
83763,2169,19
83767,2169,19
83770,2169,19
83771,2351,19
84101,2527,19
84102,1955,19
84432,1971,19
84754,2192,19
84762,2025,19
86491,2624,19
86497,2565,19
86499,2624,19
86502,2565,19
87007,2592,19
87217,1916,19
87218,2469,19
87259,1864,19
87300,1964,19
87302,2025,19
88139,2278,19
88162,2264,19
88591,1964,19
89246,2406,19
90655,2663,19
91389,2575,19
91392,1870,19
91523,2552,19
91526,1878,19
91527,2282,19
91537,2221,19
91538,1775,19
91818,2035,19
91819,1828,19
91822,2150,19
91873,2541,19
91942,2587,19
91954,1893,19
92001,1920,19
92010,1991,19
92015,2162,19
92028,2067,19
92279,1730,19
92299,2057,19
92367,1836,19
92665,2213,19
92672,2010,19
92682,1900,19
93158,2248,19
93169,2217,19
93325,2236,19
93363,2213,19
93635,1923,19
93659,1989,19
93661,2116,19
95202,1980,19
95203,1915,19
95205,2154,19
95207,1915,19
95209,2130,19
95583,2341,19
95773,2541,19
95774,2152,19
96993,1736,19
97182,2489,19
97193,2275,19
97326,2621,19
97384,1740,19
97440,2627,19
97447,2054,19
97637,2032,19
97646,2612,19
97650,2145,19
98675,2001,19
98981,2069,19
99026,2075,19
99143,2461,19
99153,2606,19
99154,1868,19
99158,2121,19
99160,1969,19
99162,1744,19
99163,2005,19
99164,2476,19
99166,2654,19
99905,1846,19
99936,1953,19
99946,2329,19
100097,2123,19
100591,1743,19
100592,1977,19
100594,2309,19
100642,2600,19
101152,1903,19
101230,1821,19
101231,2312,19
101322,1722,19
101550,2525,19
101567,1727,19
101580,2519,19
101584,2454,19
101682,2254,19
101686,2254,19
101909,2025,19
101915,1945,19
101923,2595,19
101974,1989,19
102611,2007,19
102622,2277,19
102813,2323,19
102818,2323,19
103083,2505,19
103187,2384,19
103190,2522,19
103209,1910,19
103216,1798,19
103226,2610,19
103254,2462,19
103642,1912,19
103647,1784,19
103652,2220,19
103662,2227,19
103673,2047,19
103683,1928,19
103752,2061,19
103784,1822,19
104513,2034,19
104534,2311,19
104588,2216,19
104589,2478,19
105046,2066,19
105087,2152,19
105096,2116,19
105104,2613,19
105109,2613,19
105552,2553,19
105553,2553,19
105572,1919,19
105577,2465,19
105582,2231,19
105835,1903,19
105840,2372,19
105846,2137,19
105859,2518,19
105894,1945,19
105914,1883,19
105920,2532,19
105968,2607,19
105982,2633,19
106008,1780,19
106145,1902,19
106321,2435,19
106322,1914,19
106323,2138,19
106324,2435,19
106339,2404,19
106360,1848,19
106517,2040,19
106586,2307,19
106593,2652,19
106822,2073,19
106827,1881,19
107097,2655,19
107223,2357,19
107224,1997,19
107428,2532,19
108750,2129,19
108802,2655,19
108839,2121,19
108863,2581,19
108864,2589,19
108866,2497,19
108908,2037,19
108947,2443,19
109173,2076,19
109482,2609,19
109643,2177,19
110156,1814,19
110184,2516,19
110281,2295,19
110293,2033,19
110297,2655,19
110582,2435,19
110612,2665,19
110634,2158,19
110640,1892,19
110647,2542,19
110711,2644,19
110726,2084,19
110822,2640,19
111142,2555,19
111336,2380,19
111379,2223,19
111381,2281,19
111384,2159,19
111437,2137,19
111440,2269,19
111442,2174,19
111443,2001,19
111448,1859,19
111449,2269,19
111450,2251,19
111770,2239,19
111781,2180,19
111796,2562,19
112076,1909,19
112142,2079,19
112155,1999,19
112167,1839,19
112303,1725,19
112317,1933,19
112334,1933,19
112362,2655,19
112370,1833,19
112379,1833,19
112385,2330,19
112802,1804,19
112805,2392,19
113107,2195,19
113143,1887,19
113168,2595,19
113184,1971,19
113204,1792,19
113208,1826,19
113240,2018,19
113430,2269,19
113811,1864,19
113814,2177,19
113820,1900,19
113824,1884,19
113825,2043,19
113831,2177,19
113956,1849,19
113971,2236,19
113977,2110,19
113978,2368,19
114018,1776,19
114022,1776,19
114025,2167,19
114029,2513,19
114044,2346,19
114076,2429,19
114077,1826,19
114079,2525,19
114080,2459,19
114081,2429,19
114082,2195,19
114087,2525,19
114088,2395,19
114093,2395,19
114134,1844,19
114154,2483,19
114155,1941,19
114157,1936,19
114161,2255,19
114162,1941,19
114206,2435,19
114227,2204,19
114241,2029,19
114244,2257,19
114282,2079,19
114693,2320,19
114708,1761,19
114811,1990,19
114942,1817,19
114953,2528,19
114998,2138,19
115049,1733,19
115093,2547,19
115157,2006,19
115190,1926,19
115216,2331,19
115225,2144,19
115228,2178,19
115243,1736,19
115283,2547,19
115862,1859,19
115873,2056,19
116014,2132,19
116017,2132,19
116035,2080,19
116191,2392,19
116193,2337,19
116367,2532,19
116608,2294,19
116609,1988,19
116624,1910,19
116644,2174,19
116645,1791,19
116652,2388,19
116682,1928,19
116687,2298,19
116701,2644,19
116706,2374,19
116711,2098,19
116738,2027,19
116866,1810,19
116934,2544,19
117121,1910,19
117139,2663,19
117150,2307,19
117151,2123,19
117168,2035,19
117197,1971,19
117216,2051,19
117230,2188,19
117235,2541,19
117242,2106,19
117252,2246,19
117257,2595,19
117262,2640,19
117272,1866,19
117462,1910,19
117463,2129,19
118072,1739,19
118078,2477,19
118157,1995,19
118178,1995,19
118187,1931,19
118199,2026,19
118210,1750,19
118282,2060,19
118283,2592,19
118297,2392,19
118377,2343,19
118385,1830,19
118429,2129,19
118453,2221,19
118460,2489,19
118467,2253,19
118494,2551,19
118529,2619,19
118541,2172,19
118797,1755,19
118805,2079,19
118807,2388,19
118808,2174,19
118811,2388,19
118836,1822,19
118849,2350,19
118911,1989,19
118946,1816,19
118976,2236,19
118996,2643,19
119131,2463,19
119134,1734,19
119586,2517,19
119677,2365,19
119708,1790,19
119731,1742,19
119747,2317,19
119749,2064,19
119751,2136,19
120022,2108,19
120030,2533,19
120133,1994,19
120147,1935,19
120167,2071,19
120170,1904,19
120171,1765,19
120271,2306,19
120295,2272,19
120297,1884,19
120299,2050,19
120334,1722,19
120617,2595,19
120757,1958,19
120762,2397,19
120770,2533,19
120788,2389,19
120793,2078,19
120794,1880,19
120795,2517,19
120799,2291,19
120800,2173,19
121409,1991,19
121503,1797,19
121681,1921,19
121688,2253,19
121691,2463,19
121716,1935,19
121864,2376,19
122512,2188,19
122532,1925,19
122547,1766,19
122551,2185,19
122562,1976,19
122572,2145,19
122594,2067,19
122609,2261,19
122617,2401,19
122619,1859,19
122641,2163,19
122702,2617,19
122713,2341,19
122729,2259,19
122735,2509,19
122802,1754,19
122814,2389,19
122818,2503,19
123232,1755,19
123238,1901,19
123262,2299,19
123339,2277,19
123575,2579,19
123738,1860,19
123765,2056,19
123769,2369,19
123805,1790,19
123821,1933,19
123836,1933,19
123859,1743,19
123865,2658,19
123883,1922,19
123907,1998,19
123961,2336,19
123963,2035,19
123969,1923,19
123994,2066,19
124000,2025,19
124055,2166,19
124057,2614,19
124092,1759,19
124098,2277,19
124406,1731,19
124410,1901,19
124442,2477,19
124534,2358,19
124645,2121,19
124646,1791,19
124661,2586,19
124689,2304,19
124743,2274,19
124746,2363,19
124801,2477,19
124902,1755,19
124912,1921,19
124914,1938,19
124915,2159,19
125055,2416,19
125331,2470,19
125339,2088,19
125371,1970,19
125404,2248,19
125550,1917,19
125623,2449,19
125643,2449,19
125838,2598,19
125853,2443,19
125857,2427,19
126051,2268,19
126124,2279,19
126181,1937,19
126190,2183,19
126191,1937,19
126209,2360,19
126217,1838,19
126588,2035,19
126630,2665,19
126632,2567,19
126665,2362,19
127212,2155,19
127289,2657,19
127295,2058,19
127308,1845,19
127361,2306,19
127364,2228,19
127560,2052,19
127563,2238,19
127566,2411,19
127573,1902,19
127577,2148,19
127587,2551,19
127920,2209,19
127923,1891,19
127928,1775,19
127929,2441,19
127930,1915,19
127932,2558,19
127948,1890,19
128300,2452,19
128308,2597,19
128377,2146,19
128378,2043,19
128477,2541,19
128486,2064,19
128612,1994,19
128639,2560,19
128644,2574,19
128645,2574,19
128685,1916,19
128697,2156,19
128767,2493,19
128772,2614,19
129155,2663,19
129163,2486,19
129752,2371,19
129838,1765,19
129839,1784,19
129841,1744,19
129844,2371,19
129966,2280,19
129977,1853,19
130332,2462,19
130344,2628,19
130346,1946,19
130359,2270,19
130522,2598,19
130523,2096,19
130569,2249,19
130580,2319,19
130581,2144,19
130584,2249,19
130588,2116,19
130602,1978,19
130613,2119,19
131128,2391,19
131133,2525,19
131146,2331,19
131147,2538,19
131350,2171,19
131627,1990,19
131646,2492,19
131776,2103,19
131906,1989,19
131979,1976,19
132413,1897,19
132945,2234,19
132959,2493,19
133385,1762,19
133416,2032,19
133615,2494,19
133695,2459,19
133735,2554,19
133772,2120,19
134244,2612,19
134245,1946,19
134458,2338,19
134596,2418,19
134733,2159,19
134735,2224,19
134736,1721,19
134737,2159,19
134738,2497,19
134743,2224,19
134761,2317,19
134765,2317,19
134934,2106,19
134945,2046,19
134957,2249,19
135347,2043,19
135365,1884,19
135379,2474,19
135566,2020,19
135573,1725,19
135575,2253,19
135788,2285,19
135792,2207,19
135816,2658,19
135845,2592,19
135882,1911,19
136062,2405,19
136066,2405,19
136071,1796,19
136431,2209,19
136437,2133,19
136455,1905,19
136512,2450,19
136517,2288,19
136547,2188,19
136552,2102,19
136610,1851,19
136662,2644,19
136773,1788,19
136780,1742,19
136971,2448,19
136973,2659,19
137005,2374,19
137006,2364,19
137007,2050,19
137008,2627,19
137132,2224,19
137133,2256,19
137153,2631,19
137155,2649,19
137188,1885,19
137189,2200,19
137190,1721,19
137192,2641,19
137194,2463,19
137195,2256,19
137196,2654,19
137197,1921,19
137198,2463,19
137200,2654,19
137201,2564,19
137226,1847,19
137263,2499,19
137330,2597,19
137339,1845,19
137342,1845,19
137497,2310,19
137505,2184,19
137519,1729,19
137534,1768,19
137537,2230,19
137644,2168,19
137687,2236,19
137700,2332,19
137704,1974,19
137715,1747,19
137802,1932,19
138166,1959,19
138172,2283,19
138174,1878,19
138181,2035,19
138219,1874,19
138228,2307,19
138241,2503,19
138293,1980,19
138296,2264,19
138301,2623,19
138325,2047,19
138380,2407,19
138381,2273,19
138382,2015,19
138383,2407,19
138384,2041,19
138386,2273,19
138388,2041,19
138394,2027,19
138403,2069,19
138476,2307,19
138500,2110,19
138505,2110,19
138573,2308,19
138585,2086,19
138620,1896,19
138623,2099,19
138639,2077,19
138644,2534,19
138831,1780,19
138854,2392,19
138878,2318,19
138882,2150,19
138897,1929,19
139057,2511,19
139060,2364,19
139273,1755,19
139483,1805,19
139546,2124,19
139761,2138,19
139762,2435,19
139799,1971,19
139843,2247,19
140207,1920,19
140219,2382,19
140637,1937,19
140890,2450,19
141040,2185,19
141042,2032,19
141171,2282,19
141175,2652,19
141181,2066,19
141234,2167,19
141628,2088,19
141635,2451,19
141678,2493,19
141802,1924,19
141833,1814,19
141860,2038,19
141884,2487,19
141901,2194,19
141930,2038,19
141954,2038,19
141968,2487,19
141977,2520,19
141994,2420,19
142073,2649,19
142080,2175,19
142112,2047,19
142127,2064,19
142139,2097,19
142212,2097,19
142215,1906,19
142256,2330,19
142280,2057,19
142305,2578,19
142372,2237,19
142388,1736,19
142521,1883,19
142523,2176,19
142579,2464,19
142879,2523,19
142968,2481,19
142974,1838,19
142990,2353,19
142993,1787,19
143015,1758,19
143017,2342,19
143202,2193,19
143245,2097,19
143260,2464,19
143272,2610,19
143276,1737,19
143279,1737,19
143281,2661,19
143283,2130,19
143290,2624,19
143292,1737,19
143308,2604,19
144226,2239,19
144234,2239,19
144262,2490,19
144365,1771,19
144381,1858,19
144386,2059,19
144427,2459,19
144433,2200,19
144435,2654,19
144440,1747,19
144441,2082,19
144444,1747,19
144445,2017,19
145039,1925,19
145096,2568,19
145318,2144,19
145319,2150,19
145328,2140,19
145389,2274,19
145419,2057,19
145431,2627,19
145437,2435,19
145536,1823,19
145548,2150,19
145550,1843,19
145552,2192,19
145553,2652,19
145554,1944,19
145680,2167,19
145690,1989,19
145694,2338,19
145754,2307,19
145820,2050,19
145823,2481,19
145824,2050,19
145825,2137,19
145827,2043,19
145828,2050,19
145830,1884,19
145841,1781,19
145858,2228,19
145914,1877,19
146118,2307,19
146119,1770,19
146120,2150,19
146266,2294,19
146347,2638,19
146355,1910,19
146365,2086,19
146372,2356,19
146374,2086,19
146542,1995,19
146578,2460,19
146625,2406,19
146930,1747,19
146944,2564,19
146947,1885,19
146948,2465,19
146955,2599,19
146959,1791,19
147025,2382,19
147028,2382,19
147037,2250,19
147039,1897,19
147220,1763,19
147352,2589,19
147353,1980,19
147357,2589,19
147360,2005,19
147363,1972,19
147364,2594,19
147368,2223,19
147399,2658,19
147597,2521,19
148011,2113,19
148518,2046,19
148538,2372,19
148540,2041,19
148546,1956,19
148551,2115,19
148559,1838,19
148560,2125,19
148580,1841,19
148599,2637,19
148603,2032,19
148605,1975,19
148608,2637,19
148621,2104,19
149075,2354,19
149084,1958,19
149092,2324,19
149100,1979,19
149508,2578,19
149617,2651,19
149632,1808,19
149697,2644,19
149719,1871,19
149722,1871,19
149965,2643,19
150193,2141,19
150194,2141,19
150195,2141,19
150205,1776,19
150207,2110,19
150209,2282,19
150210,2524,19
150216,2218,19
150399,2040,19
150470,2262,19
150475,2432,19
150479,2514,19
150493,2047,19
150494,2556,19
150509,1850,19
150510,2631,19
150511,2113,19
150512,2417,19
150524,2284,19
150554,2464,19
150580,1987,19
150608,2231,19
150611,2236,19
150612,2326,19
150633,1921,19
150638,1921,19
150639,2463,19
150643,2441,19
150645,2159,19
150646,1891,19
150647,1921,19
150691,2055,19
150701,2515,19
150781,2059,19
150818,2387,19
150864,1959,19
150865,1792,19
151561,2539,19
151568,1771,19
151570,2098,19
151572,2098,19
151717,2457,19
151744,2338,19
151755,1916,19
152095,1900,19
152096,2302,19
152097,2261,19
152098,1846,19
152099,1884,19
152330,1868,19
152332,1969,19
152334,2641,19
152335,1868,19
152337,1969,19
152338,2654,19
152339,1868,19
152345,2024,19
152359,1868,19
152362,2391,19
152364,1868,19
152368,2024,19
152369,2626,19
152384,1969,19
152388,2024,19
152389,1969,19
152392,2024,19
152479,1811,19
152484,2602,19
152503,2132,19
152859,2202,19
153254,1954,19
153326,2226,19
153594,2423,19
153606,2423,19
153726,2457,19
153770,2459,19
153786,2195,19
153797,1989,19
153832,2188,19
153856,1774,19
153859,2628,19
153860,2309,19
153861,1846,19
153864,2446,19
153878,1780,19
153959,2543,19
154020,2664,19
154033,2352,19
154045,1814,19
154053,2084,19
154091,2315,19
154222,1877,19
154393,1731,19
154462,1938,19
154463,2564,19
154466,1744,19
154680,1792,19
154755,1983,19
154765,2106,19
154979,2388,19
155226,2456,19
155232,2456,19
155236,2049,19
155530,2005,19
155531,1778,19
155546,2384,19
155638,2631,19
155641,2420,19
155835,1873,19
156042,2132,19
156055,2006,19
156146,1770,19
156185,2163,19
156222,1764,19
156254,2130,19
156267,1778,19
156318,1946,19
156322,1946,19
156342,2614,19
156348,1780,19
156369,2592,19
156379,2198,19
156382,2198,19
156384,1787,19
156402,1758,19
156407,2020,19
156453,2167,19
156514,2025,19
156538,1948,19
156584,2198,19
156603,2604,19
157192,2016,19
157205,2195,19
157285,2178,19
157293,2387,19
157303,1908,19
157412,2563,19
157634,2225,19
157636,2616,19
157643,2474,19
157673,2218,19
157675,2061,19
157676,2452,19
157709,2405,19
157772,1914,19
157777,2019,19
157797,2614,19
157802,2270,19
157803,2562,19
157819,2083,19
157831,2237,19
158055,2334,19
158064,2397,19
158248,2154,19
158250,2661,19
158254,2254,19
158260,1974,19
158261,2071,19
158281,1828,19
158375,1779,19
158376,2256,19
158379,2301,19
158602,2233,19
158630,1945,19
158632,2313,19
158633,2313,19
158634,1945,19
158635,1964,19
158636,2313,19
158637,2025,19
158639,1964,19
158640,2543,19
158689,2353,19
158965,1815,19
159177,2432,19
159182,2273,19
159186,2262,19
159553,2457,19
159555,2554,19
159735,2655,19
159745,1977,19
159749,2355,19
159750,1743,19
159797,1877,19
159800,2176,19
159803,1883,19
159807,2188,19
159813,2046,19
159827,2176,19
160501,2612,19
160511,1865,19
160550,2486,19
160759,2659,19
160765,1916,19
161036,2334,19
161038,2502,19
161041,2334,19
161049,1856,19
161052,1976,19
161053,2160,19
161086,1927,19
161090,2648,19
161105,2290,19
161212,2383,19
161215,2546,19
161221,2383,19
161769,1883,19
161772,2073,19
161864,1987,19
161874,1820,19
161899,1821,19
161921,2131,19
161933,2131,19
161975,2480,19
161978,1879,19
162026,2524,19
162063,2357,19
162071,2299,19
162077,2605,19
162093,2614,19
162192,2161,19
162196,2507,19
162207,1820,19
162245,2548,19
162280,2009,19
162293,2262,19
162301,1758,19
162314,1879,19
162327,2213,19
162400,2426,19
162402,1827,19
162404,1861,19
162406,2426,19
162539,2578,19
162540,2226,19
162551,1751,19
162557,2642,19
162559,1807,19
162565,2036,19
162567,2642,19
162684,2027,19
162702,2156,19
162704,2440,19
162732,2057,19
162793,2484,19
162813,2484,19
162818,2393,19
162834,1843,19
162842,2515,19
162847,2237,19
162897,2390,19
163015,2036,19
163073,2073,19
163087,2073,19
163230,2148,19
163283,1941,19
163310,2568,19
163323,2385,19
163337,1723,19
163598,2161,19
163601,2059,19
163604,2241,19
163605,2031,19
163608,1728,19
163609,2031,19
163626,2337,19
163628,1886,19
163629,1821,19
163635,2337,19
163723,2371,19
163731,2634,19
163757,2403,19
163789,2426,19
163799,1811,19
163859,2106,19
163861,2178,19
163895,1951,19
163940,2602,19
163958,2610,19
163959,2057,19
163986,2024,19
163987,2472,19
164013,2146,19
164028,1792,19
164044,1808,19
164092,2561,19
164110,2548,19
164137,1726,19
164314,2411,19
164338,2487,19
164547,1998,19
164728,2054,19
164754,2487,19
164958,2221,19
164966,2386,19
164983,2443,19
165343,2210,19
165350,2520,19
165376,2310,19
165390,2580,19
165394,2312,19
165433,1896,19
165466,1898,19
165610,1818,19
165661,1777,19
165788,2559,19
165897,1878,19
165904,2505,19
165911,2444,19
165925,2372,19
165967,2139,19
166297,2058,19
166356,2302,19
166363,1956,19
166370,1835,19
166382,1835,19
166396,2311,19
166399,2619,19
166465,2034,19
166512,1749,19
166615,2033,19
166626,2511,19
166635,1943,19
166643,2248,19
166662,2360,19
166761,2601,19
166774,2270,19
166775,1934,19
166782,2228,19
166790,1934,19
166816,2533,19
166848,1835,19
166961,2485,19
166963,1899,19
166964,2141,19
166968,1899,19
166971,2421,19
166972,1899,19
166973,2141,19
166985,2516,19
166992,1932,19
167027,2583,19
167028,2165,19
167031,2485,19
167035,2066,19
167036,2165,19
167038,2167,19
167048,2432,19
167068,2360,19
167086,2257,19
167114,1929,19
167120,2033,19
167184,2392,19
167195,2083,19
167577,2029,19
167721,2342,19
167724,2222,19
167730,2220,19
167734,1784,19
167737,1765,19
167780,1936,19
167840,2223,19
167842,2216,19
167843,2401,19
167862,2125,19
167963,1937,19
167964,2043,19
167992,2663,19
168026,2237,19
168117,2441,19
168220,1744,19
168246,2047,19
168249,2047,19
168319,1760,19
168480,2075,19
168540,2484,19
168541,2310,19
168611,2267,19
168620,2152,19
168813,2222,19
168905,2294,19
169149,2396,19
169226,2613,19
169329,2619,19
169344,2146,19
169359,2561,19
169666,1772,19
169668,1791,19
169671,2121,19
169673,1791,19
169674,1758,19
169675,2005,19
169758,1894,19
169762,1897,19
169780,2454,19
169782,2606,19
169789,1878,19
169863,2628,19
169946,2329,19
169978,1924,19
170510,1777,19
170511,1753,19
170656,1974,19
170658,2465,19
170671,2643,19
170680,1826,19
170750,2294,19
170751,2035,19
170774,2022,19
170816,2235,19
171328,1779,19
171395,2365,19
171402,1999,19
171472,2019,19
171777,2433,19
171784,2139,19
171852,2197,19
172653,2254,19
172666,2496,19
172687,2570,19
172794,1851,19
173130,2110,19
173131,2368,19
173133,2271,19
173134,2141,19
173141,1799,19
173150,2398,19
173170,2630,19
173172,2630,19
173193,1921,19
173196,2342,19
173199,2052,19
173415,2483,19
173416,2396,19
173440,2110,19
173441,2368,19
173443,2271,19
173444,2442,19
173445,2524,19
173448,2283,19
173451,2013,19
173452,2513,19
173952,2388,19
173953,2174,19
173957,2174,19
173958,2198,19
173959,1972,19
173961,2463,19
173963,2159,19
174007,1773,19
174017,2523,19
174165,2314,19
175018,2583,19
175288,2582,19
175308,2420,19
175324,1829,19
175403,2258,19
175449,2226,19
175472,2055,19
175479,2119,19
175516,1888,19
175614,2449,19
175707,2069,19
176083,2037,19
176086,2211,19
176170,2331,19
176320,2272,19
176321,2439,19
176324,2558,19
176325,2588,19
176326,2439,19
176330,2439,19
176332,2364,19
176333,2558,19
176535,2625,19
176538,1733,19
176539,2334,19
176547,2615,19
176967,2533,19
177527,2296,19
177539,2029,19
177685,2662,19
177869,1837,19
178513,2165,19
178522,2066,19
178523,2652,19
178525,2025,19
178527,2192,19
178528,2165,19
178529,1770,19
178530,2025,19
178531,1945,19
178535,2536,19
178536,2297,19
178551,1857,19
178555,1750,19
178744,2570,19
179473,2615,19
179475,2049,19
179489,2490,19
179494,1983,19
179500,1828,19
179509,1989,19
179518,2440,19
179548,2559,19
179648,2309,19
179649,1743,19
179650,2658,19
179652,2309,19
179657,1763,19
179681,2392,19
179965,1885,19
180034,2626,19
180278,2458,19
180683,1868,19
180685,2074,19
180687,1868,19
180689,2074,19
180691,1885,19
180693,2626,19
180719,2279,19
180736,2641,19
180737,2461,19
180913,2254,19
181412,2407,19
181516,2411,19
181557,1777,19
181563,1836,19
181785,1817,19
181914,2477,19
182154,2102,19
182388,1954,19
182392,2261,19
182403,2239,19
182404,1862,19
182406,2633,19
182683,1937,19
182684,1884,19
182685,2364,19
182691,2043,19
183021,2488,19
183032,2116,19
183043,2048,19
183117,2022,19
183124,2356,19
183623,2083,19
183749,2208,19
183787,2443,19
183820,2136,19
183922,2638,19
184485,2299,19
184490,1889,19
185647,1991,19
185651,1861,19
185660,1861,19
186032,2173,19
186550,2078,19
186591,2241,19
186597,2054,19
186659,2424,19
186831,2082,19
186833,2465,19
186835,2375,19
186837,2017,19
186839,2557,19
186866,2323,19
186868,1739,19
186957,2247,19
187210,2168,19
187273,2056,19
187291,2489,19
187304,2224,19
187310,2453,19
187340,1774,19
187352,1743,19
187733,2162,19
187739,1861,19
187780,1920,19
187801,2382,19
188168,2358,19
188523,2613,19
188524,2351,19
188532,1900,19
188564,2169,19
188565,1846,19
188566,2494,19
188585,1724,19
188779,2005,19
188781,1915,19
188782,2624,19
188784,2198,19
188785,1758,19
188788,2198,19
188789,2020,19
188804,2299,19
188807,2299,19
188840,1990,19
188961,2168,19
189095,1898,19
189130,1910,19
189161,2195,19
189444,2613,19
190181,1803,19
190190,2084,19
190191,2665,19
190199,2194,19
190369,2644,19
190375,1900,19
190402,1730,19
190475,2031,19
190656,2067,19
191119,1936,19
191128,2167,19
191130,1919,19
191134,1799,19
191162,1815,19
191272,2302,19
191320,2658,19
191332,2367,19
191334,2181,19
191336,2446,19
191340,2333,19
191448,2248,19
191684,2087,19
191699,2258,19
191924,2592,19
192093,1980,19
192098,1778,19
192099,1787,19
192100,1758,19
192101,1737,19
192103,2198,19
192104,1758,19
192105,2130,19
192107,2009,19
192116,1879,19
192202,2522,19
192209,1758,19
192212,1787,19
192262,1879,19
192264,1879,19
192535,2410,19
192539,2575,19
192676,2416,19
193016,2147,19
193045,2551,19
193106,1765,19
193107,1784,19
193387,2495,19
193739,1775,19
193740,2441,19
193741,2209,19
193753,2248,19
194175,2387,19
194249,2602,19
194274,2063,19
194277,2245,19
194353,2557,19
194361,2624,19
194364,1972,19
194601,2131,19
194833,2255,19
194839,2552,19
194846,2283,19
194849,2283,19
194850,2332,19
195100,1770,19
195121,2267,19
195122,2267,19
195149,2260,19
195228,2011,19
195230,2002,19
195232,2265,19
195234,2413,19
195235,2413,19
195236,2265,19
195241,2011,19
195258,2417,19
195397,1742,19
195417,2295,19
195482,2604,19
195491,2586,19
195559,1793,19
195587,2394,19
195816,2320,19
195818,2320,19
195822,2048,19
195962,2293,19
195963,1765,19
195968,2461,19
196040,1767,19
196120,2504,19
196500,1936,19
196507,1994,19
196541,2288,19
196700,2656,19
196705,2303,19
196711,2126,19
196716,2136,19
196721,1769,19
196723,1773,19
196724,1773,19
197350,1912,19
197356,2220,19
197357,2461,19
197362,1912,19
197383,2215,19
197385,1918,19
